MeSH ID	Tree ID	Name	Description	Comment	Counts [Template Drug]	Color
D017624	C04.066.003.001.003.002|C12.016.003.001.003.002|C04.044.014.002|C12.017.008.001.003.002|C12.010.014.002.001.003.002|C16.275|C16.076.006|C19.006.003.006|C12.004.005.003.006|C12.004.005.014.002.001.003.002|C12.003.006|C04.033.019.002|C12.010.015.001.019.003.002|C16.092.017|C11.031.002.006|C11.033|C12.004.005.015.001.019.003.002|C16.203.014.002|C11.010.021|C12.017.001.019.003.002|C10.031.008|C12.010.003.006	WAGR Syndrome	A contiguous gene syndrome associated with hemizygous deletions of chromosome region 11p13. The condition is marked by the combination of WILMS TUMOR; ANIRIDIA; GENITOURINARY ABNORMALITIES; and INTELLECTUAL DISABILITY.		0	#FFFFFF
D031901	C12.004.017.002|C04.035.009.002|C04.063.002	Gestational Trophoblastic Disease	A group of diseases arising from pregnancy that are commonly associated with hyperplasia of trophoblasts (TROPHOBLAST) and markedly elevated human CHORIONIC GONADOTROPIN. They include HYDATIDIFORM MOLE, invasive mole (HYDATIDIFORM MOLE, INVASIVE), placental-site trophoblastic tumor (TROPHOBLASTIC TUMOR, PLACENTAL SITE), and CHORIOCARCINOMA. These neoplasms have varying propensities for invasion and spread.		0	#FFFFFF
D011553	C04.036.002.001.005.001|C04.036.005.001.001	Pseudomyxoma Peritonei	A peritoneal adenocarcinoma characterized by build-up of MUCUS in the PERITONEAL CAVITY. Mucus secreting cells may attach to the peritoneal lining and continue to secrete mucus. The majority of cases represent tumor spread from a primary low-grade mucinous neoplasm of the APPENDIX (NCI Thesaurus).		0	#FFFFFF
D006973	C14.005.019	Hypertension	Persistently high systemic arterial BLOOD PRESSURE. Based on multiple readings (BLOOD PRESSURE DETERMINATION), hypertension is currently defined as when SYSTOLIC PRESSURE is consistently greater than 140 mm Hg or when DIASTOLIC PRESSURE is consistently 90 mm Hg or more.		0	#FFFFFF
D006111	C11.027.001|C19.010.002.004|C20.004.017|C19.010.003.001	Graves Disease	A common form of hyperthyroidism with a diffuse hyperplastic GOITER. It is an autoimmune disorder that produces antibodies against the THYROID STIMULATING HORMONE RECEPTOR. These autoantibodies activate the TSH receptor, thereby stimulating the THYROID GLAND and hypersecretion of THYROID HORMONES. These autoantibodies can also affect the eyes (GRAVES OPHTHALMOPATHY) and the skin (Graves dermopathy).		0	#FFFFFF
D000844	C05.018.001	Ankylosis	Fixation and immobility of a joint.		0	#FFFFFF
D007511	C23.115	Ischemia	A hypoperfusion of the BLOOD through an organ or tissue caused by a PATHOLOGIC CONSTRICTION or obstruction of its BLOOD VESSELS, or an absence of BLOOD CIRCULATION.		0	#FFFFFF
D012480	C01.005.001.010.013.006	Salmonella Infections	Infections with bacteria of the genus SALMONELLA.		0	#FFFFFF
D010188	C06.009.003	Exocrine Pancreatic Insufficiency	A malabsorption condition resulting from greater than 10% reduction in the secretion of pancreatic digestive enzymes (LIPASE; PROTEASES; and AMYLASE) by the EXOCRINE PANCREAS into the DUODENUM. This condition is often associated with CYSTIC FIBROSIS and with chronic PANCREATITIS.		0	#FFFFFF
D014516	C12.004.005.014.002.002|C12.010.014.002.002|C12.017.002.001|C12.017.008.002|C12.004.005.015.002.001|C12.016.003.002|C12.010.015.002.001|C04.066.003.002	Ureteral Neoplasms	Cancer or tumors of the URETER which may cause obstruction leading to hydroureter, HYDRONEPHROSIS, and PYELONEPHRITIS. HEMATURIA is a common symptom.		0	#FFFFFF
D014898	C16.279|C18.014.010	Werner Syndrome	An autosomal recessive disorder that causes premature aging in adults, characterized by sclerodermal skin changes, cataracts, subcutaneous calcification, muscular atrophy, a tendency to diabetes mellitus, aged appearance of the face, baldness, and a high incidence of neoplastic disease.		0	#FFFFFF
D005674	C01.005.001.010.015.001	Fusobacterium Infections	Infections with bacteria of the genus FUSOBACTERIUM.		0	#FFFFFF
D006395	C23.091|C05.018.011	Hemarthrosis	Bleeding into the joints. It may arise from trauma or spontaneously in patients with hemophilia.		0	#FFFFFF
D011186	C14.005.043.001|C14.005.027.005.001	Postphlebitic Syndrome	A condition characterized by a chronically swollen limb, often a leg with stasis dermatitis and ulcerations. This syndrome can appear soon after phlebitis or years later. Postphlebitic syndrome is the result of damaged or incompetent venous valves in the limbs. Distended, tortuous VARICOSE VEINS are usually present. Leg pain may occur after long period of standing.		0	#FFFFFF
D049309	C04.056.001|C04.036.010.001	Acanthoma	A neoplasm composed of squamous or epidermal cells.		0	#FFFFFF
D004698	C01.005.001.006.001|C01.009.001.001|C01.005.001.011.008.002|C14.002.001.001|C14.003.009.001.001	Endocarditis, Subacute Bacterial	ENDOCARDIUM infection that is usually caused by STREPTOCOCCUS. Subacute infective endocarditis evolves over weeks and months with modest toxicity and rare metastatic infection.		0	#FFFFFF
D000039	C07.008.004.003.001|C01.002.007|C08.012.010.003.001|C01.039.010.003.001|C09.006.004.003.001	Peritonsillar Abscess	An accumulation of purulent material in the area between the PALATINE TONSIL and its capsule.		0	#FFFFFF
D015828	C01.020.005|C01.054.007|C11.011.006	Eye Infections, Viral	Infections of the eye caused by minute intracellular agents. These infections may lead to severe inflammation in various parts of the eye - conjunctiva, iris, eyelids, etc. Several viruses have been identified as the causative agents. Among these are Herpesvirus, Adenovirus, Poxvirus, and Myxovirus.		0	#FFFFFF
D064726	C17.002.007.002.007|C04.008.007	Triple Negative Breast Neoplasms	Breast neoplasms that do not express ESTROGEN RECEPTORS; PROGESTERONE RECEPTORS; and do not overexpress the NEU RECEPTOR/HER-2 PROTO-ONCOGENE PROTEIN.		0	#FFFFFF
D058497	C12.004.005.004|C12.005|C16.102|C05.036.002|C05.037.003.002|C11.016|C16.260.002|C16.261.003.002|C12.010.004|C05.003.002.008.006.003.002	Fraser Syndrome	Rare autosomal recessive congenital malformation syndrome characterized by cryptophthalmos, SYNDACTYLY and UROGENITAL ABNORMALITIES. Other anomalies of bone, ear, lung, and nose are common. Mutations on FRAS1 and FREM2 are associated with the syndrome.		0	#FFFFFF
D018182	C01.054.013.007.003	Pestivirus Infections	Infections with viruses of the genus PESTIVIRUS, family FLAVIVIRIDAE.		0	#FFFFFF
D012700	C23.111.007	Serositis	Inflammation of a serous membrane.		0	#FFFFFF
D015837	C09.002.005.004	Vestibular Diseases	Pathological processes of the VESTIBULAR LABYRINTH which contains part of the balancing apparatus. Patients with vestibular diseases show instability and are at risk of frequent falls.		0	#FFFFFF
D000085142	C01.054.013.004.006|C01.052.010.010	Severe Fever with Thrombocytopenia Syndrome	A tick-borne infection with SEVERE FEVER WITH THROMBOCYTOPENIA SYNDROME BUNYAVIRUS of the genus Phlebovirus. It is associated with fever, THROMBOCYTOPENIA; LEUKOCYTOPENIA, and multiorgan dysfunction. It is found in parts of Asia including China, Japan, Korea and Vietnam and can be transmitted from infected domestic animals and humans.		0	#FFFFFF
D007579	C06.005.004.016	Jejunal Diseases	Pathological development in the JEJUNUM region of the SMALL INTESTINE.		0	#FFFFFF
D003803	C04.004.002.002.002|C07.005.004.002.002|C05.017.004.002.002	Dentigerous Cyst	Most common follicular odontogenic cyst. Occurs in relation to a partially erupted or unerupted tooth with at least the crown of the tooth to which the cyst is attached protruding into the cystic cavity. May give rise to an ameloblastoma and, in rare instances, undergo malignant transformation.		0	#FFFFFF
D065766	C12.004.005.015.001.035.002.001|C12.010.015.001.035.002.001|C15.001.001.002.005.001|C15.001.003.005.003.001.001|C12.017.001.035.002.001	Atypical Hemolytic Uremic Syndrome	An hereditary hemolytic uremic syndrome associated with variations in the gene that encodes COMPLEMENT FACTOR H, or the related proteins CFHR1 and CFHR3. Disease often progresses to CHRONIC KIDNEY FAILURE without the prodromal symptoms of ENTEROCOLITIS and DIARRHEA that characterize typical hemolytic uremic syndrome.		0	#FFFFFF
D005764	C06.005.001.004.004	Gastroesophageal Reflux	Retrograde flow of gastric juice (GASTRIC ACID) and/or duodenal contents (BILE ACIDS; PANCREATIC JUICE) into the distal ESOPHAGUS, commonly due to incompetence of the LOWER ESOPHAGEAL SPHINCTER.		0	#FFFFFF
D008177	C17.002.075.003.015.002|C01.005.001.014.015.002|C01.042.004.015.002	Lupus Vulgaris	A form of cutaneous tuberculosis. It is seen predominantly in women and typically involves the NASAL MUCOSA; BUCCAL MUCOSA; and conjunctival mucosa.		0	#FFFFFF
D012544	C05.003.018.006.001|C05.003.018.004|C05.003.016.001.001	Scheuermann Disease	A type of juvenile osteochondrosis affecting the fibrocartilaginous disc (INTERVERTEBRAL DISC) in the thoracic or thoracolumbar region of the SPINE. It is characterized by a forward concave SPINAL CURVATURE or KYPHOSIS.		0	#FFFFFF
D004427	C09.002	Ear Diseases	Pathological processes of the ear, the hearing, and the equilibrium system of the body.		0	#FFFFFF
D018291	C04.036.005.006.001|C04.036.001.017.001	Cystadenoma, Mucinous	A multilocular tumor with mucin secreting epithelium. They are most often found in the ovary, but are also found in the pancreas, appendix, and rarely, retroperitoneal and in the urinary bladder. They are considered to have low-grade malignant potential.		0	#FFFFFF
D017682	C23.141|C14.003.018	Myocardial Stunning	Prolonged dysfunction of the myocardium after a brief episode of severe ischemia, with gradual return of contractile activity.		0	#FFFFFF
D020432	C10.021.012	Trochlear Nerve Diseases	Diseases of the fourth cranial (trochlear) nerve or its nucleus in the midbrain. The nerve crosses as it exits the midbrain dorsally and may be injured along its course through the intracranial space, cavernous sinus, superior orbital fissure, or orbit. Clinical manifestations include weakness of the superior oblique muscle which causes vertical DIPLOPIA that is maximal when the affected eye is adducted and directed inferiorly. Head tilt may be seen as a compensatory mechanism for diplopia and rotation of the visual axis. Common etiologies include CRANIOCEREBRAL TRAUMA and INFRATENTORIAL NEOPLASMS.		0	#FFFFFF
D025242	C05.003.018.009.002.002|C05.018.003.012.002	Spondylarthropathies	Heterogeneous group of arthritic diseases sharing clinical and radiologic features. They are associated with the HLA-B27 ANTIGEN and some with a triggering infection. Most involve the axial joints in the SPINE, particularly the SACROILIAC JOINT, but can also involve asymmetric peripheral joints. Subsets include ANKYLOSING SPONDYLITIS; REACTIVE ARTHRITIS; PSORIATIC ARTHRITIS; and others.		0	#FFFFFF
D029597	C14.003.001.009.003|C23.018.007.002|C14.003.003.004.003|C16.043.003.020.003	Romano-Ward Syndrome	A form of long QT syndrome that is without congenital deafness. It is caused by mutation of the KCNQ1 gene which encodes a protein in the VOLTAGE-GATED POTASSIUM CHANNEL.		0	#FFFFFF
D006474	C15.001.009	Hemorrhagic Disorders	Spontaneous or near spontaneous bleeding caused by a defect in clotting mechanisms (BLOOD COAGULATION DISORDERS) or another abnormality causing a structural flaw in the blood vessels (HEMOSTATIC DISORDERS).		0	#FFFFFF
D054198	C04.026.002.005|C15.002.008.009.005|C20.015.002.008.005	Precursor Cell Lymphoblastic Leukemia-Lymphoma	A neoplasm characterized by abnormalities of the lymphoid cell precursors leading to excessive lymphoblasts in the marrow and other organs. It is the most common cancer in children and accounts for the vast majority of all childhood leukemias.		0	#FFFFFF
D019337	C04.024|C15.001.007	Hematologic Neoplasms	Neoplasms located in the blood and blood-forming tissue (the bone marrow and lymphatic tissue). The commonest forms are the various types of LEUKEMIA, of LYMPHOMA, and of the progressive, life-threatening forms of the MYELODYSPLASTIC SYNDROMES.		0	#FFFFFF
D008946	C14.003.016.004	Mitral Valve Stenosis	Narrowing of the passage through the MITRAL VALVE due to FIBROSIS, and CALCINOSIS in the leaflets and chordal areas. This elevates the left atrial pressure which, in turn, raises pulmonary venous and capillary pressure leading to bouts of DYSPNEA and TACHYCARDIA during physical exertion. RHEUMATIC FEVER is its primary cause.		0	#FFFFFF
D010580	C16.203.012|C06.005.004.015.002|C17.002.057.001.001.002.002|C04.044.012	Peutz-Jeghers Syndrome	A hereditary disease caused by autosomal dominant mutations involving CHROMOSOME 19. It is characterized by the presence of INTESTINAL POLYPS, consistently in the JEJUNUM, and mucocutaneous pigmentation with MELANIN spots of the lips, buccal MUCOSA, and digits.		0	#FFFFFF
D058568	C17.002.049|C23.146	Necrolytic Migratory Erythema	Recurrent cutaneous manifestation of GLUCAGONOMA characterized by necrolytic polycyclic migratory lesions with scaling borders. It is associated with elevated secretion of GLUCAGON by the tumor. Other conditions with elevated serum glucagon levels such as HEPATIC CIRRHOSIS may also result in similar skin lesions, which are referred to as pseudoglucagonoma syndrome.		0	#FFFFFF
D053529	C16.172|C17.002.041	Leukokeratosis, Hereditary Mucosal	An autosomal dominant disorder that is manifested by thickened spongiform ORAL MUCOSA with a white opalescent tint. Other MUCOSAL TISSUE may also be involved mucosa found in the VAGINA; RECTUM, and NASAL CAVITY may be similarly involved. This form of LEUKOKERATOSIS can be caused by a mutation in the gene for KERATIN 4 and is not considered a PRENEOPLASTIC CONDITION.		0	#FFFFFF
D056627	C06.010.006|C23.077.003	Peritoneal Fibrosis	Disorder characterized by a wide range of structural changes in PERITONEUM, resulting from fibrogenic or inflammatory processes. Peritoneal fibrosis is a common complication in patients receiving PERITONEAL DIALYSIS and contributes to its gradual decrease in efficiency.		0	#FFFFFF
D000235	C04.033.001	Adenolymphoma	A benign tumor characterized histologically by tall columnar epithelium within a lymphoid tissue stroma. It is usually found in the salivary glands, especially the parotid.		0	#FFFFFF
