ATC code	Level	Label	Comment	Counts [COVID-19 drugs]	Color
M01AB05	5	diclofenac		0	#FFFFFF
G03DC31	5	methylestrenolone		0	#FFFFFF
S01XA22	5	ocriplasmin		0	#FFFFFF
A07EC02	5	mesalazine		0	#FFFFFF
C01CA26	5	ephedrine		0	#FFFFFF
R03DA07	5	theobromine		0	#FFFFFF
G03XB01	5	mifepristone		0	#FFFFFF
V08AB01	5	metrizamide		0	#FFFFFF
G04CX03	5	mepartricin		0	#FFFFFF
V03AX03	5	cobicistat		0	#FFFFFF
C08DA51	5	verapamil, combinations		0	#FFFFFF
C08CA01	5	amlodipine		0	#FFFFFF
A16AA05	5	carglumic acid		0	#FFFFFF
N03AX24	5	cannabidiol		0	#FFFFFF
V08AD03	5	propyliodone		0	#FFFFFF
M02AA26	5	nimesulide		0	#FFFFFF
N01BB04	5	prilocaine		0	#FFFFFF
J01MA06	5	norfloxacin		0	#FFFFFF
L01BC04	5	carmofur		0	#FFFFFF
A07EA06	5	budesonide		0	#FFFFFF
G03CA01	5	ethinylestradiol		0	#FFFFFF
L01XC16	5	dinutuximab beta		0	#FFFFFF
M01AE09	5	flurbiprofen		0	#FFFFFF
C04AB01	5	phentolamine		0	#FFFFFF
S01BC08	5	salicylic acid		0	#FFFFFF
A03BB04	5	fentonium		0	#FFFFFF
M04AB04	5	isobromindione		0	#FFFFFF
L01AD05	5	fotemustine		0	#FFFFFF
N06AG02	5	moclobemide		0	#FFFFFF
B01AC10	5	indobufen		0	#FFFFFF
V09IA09	5	technetium (99mTc) tilmanocept		0	#FFFFFF
N06AA11	5	protriptyline		0	#FFFFFF
G01AX05	5	nifuratel		0	#FFFFFF
R03BA07	5	mometasone		0	#FFFFFF
A05BA08	5	glycyrrhizic acid		0	#FFFFFF
V08CB02	5	ferristene		0	#FFFFFF
C01BD05	5	ibutilide		0	#FFFFFF
C05CX01	5	tribenoside		0	#FFFFFF
N05AH06	5	clotiapine		0	#FFFFFF
L01AD06	5	nimustine		0	#FFFFFF
R01AX06	5	mupirocin		0	#FFFFFF
N06AX02	5	tryptophan		0	#FFFFFF
S01LA01	5	verteporfin		0	#FFFFFF
A14AA02	5	stanozolol		0	#FFFFFF
S01AA03	5	neomycin		0	#FFFFFF
R06AA01	5	bromazine		0	#FFFFFF
N02BB52	5	metamizole sodium, combinations excl. psycholeptics		0	#FFFFFF
N02CX06	5	oxetorone		0	#FFFFFF
J05AH02	5	oseltamivir		0	#FFFFFF
A02AC02	5	calcium silicate		0	#FFFFFF
N01BB09	5	ropivacaine		0	#FFFFFF
D01BA03	5	fosravuconazole		0	#FFFFFF
C07AA06	5	timolol		0	#FFFFFF
C01CE04	5	bucladesine		0	#FFFFFF
R03BA05	5	fluticasone		0	#FFFFFF
S01FA05	5	homatropine		0	#FFFFFF
N06AA07	5	lofepramine		0	#FFFFFF
M03BA02	5	carisoprodol		0	#FFFFFF
J06BB01	5	anti-D (rh) immunoglobulin		0	#FFFFFF
V08AA05	5	ioxitalamic acid		0	#FFFFFF
V03AB06	5	thiosulfate		0	#FFFFFF
G01AA05	5	chloramphenicol		0	#FFFFFF
C01AA08	5	metildigoxin		0	#FFFFFF
J01EB05	5	sulfafurazole		0	#FFFFFF
A03AD02	5	drotaverine		0	#FFFFFF
V03AF05	5	amifostine		0	#FFFFFF
N03AG04	5	vigabatrin		0	#FFFFFF
B01AE03	5	argatroban		0	#FFFFFF
N06AX10	5	oxaflozane		0	#FFFFFF
G01AF13	5	azanidazole		0	#FFFFFF
A07AA13	5	rifamycin		0	#FFFFFF
M01AX07	5	benzydamine		0	#FFFFFF
M01AX14	5	orgotein		0	#FFFFFF
N06AF05	5	iproniazide		0	#FFFFFF
S01CB05	5	fluorometholone		0	#FFFFFF
S01AA21	5	amikacin		0	#FFFFFF
B01AA07	5	acenocoumarol		0	#FFFFFF
R01AB05	5	ephedrine		0	#FFFFFF
L04AC14	5	sarilumab		0	#FFFFFF
G03DA04	5	progesterone		0	#FFFFFF
J01AA56	5	oxytetracycline, combinations		0	#FFFFFF
C01CX06	5	angiotensinamide		0	#FFFFFF
L01EA05	5	ponatinib		0	#FFFFFF
P03AX06	5	benzyl alcohol		0	#FFFFFF
A10AE03	5	insulin (pork)		0	#FFFFFF
H01CB05	5	pasireotide		0	#FFFFFF
D01AC18	5	luliconazole		0	#FFFFFF
D07AB11	5	hydrocortisone buteprate		0	#FFFFFF
N04AA04	5	procyclidine		0	#FFFFFF
A07AB02	5	phthalylsulfathiazole		0	#FFFFFF
C02AA57	5	bietaserpine, combinations		0	#FFFFFF
R05DA09	5	dextromethorphan		0	#FFFFFF
D01AE14	5	ciclopirox		0	#FFFFFF
N06AA05	5	opipramol		0	#FFFFFF
R02AD03	5	cocaine		0	#FFFFFF
B05XX02	5	trometamol		0	#FFFFFF
C08CA13	5	lercanidipine		0	#FFFFFF
D07AC14	5	methylprednisolone aceponate		0	#FFFFFF
N01AX13	5	nitrous oxide		0	#FFFFFF
D01BA01	5	griseofulvin		0	#FFFFFF
M03BA51	5	phenprobamate, combinations excl. psycholeptics		0	#FFFFFF
J05AE01	5	saquinavir		0	#FFFFFF
L04AD03	5	voclosporin		0	#FFFFFF
V04CM01	5	gonadorelin		0	#FFFFFF
R01AA09	5	tramazoline		0	#FFFFFF
L01XC15	5	obinutuzumab		0	#FFFFFF
L01XD07	5	padeliporfin		0	#FFFFFF
M02AX03	5	dimethyl sulfoxide		0	#FFFFFF
B01AA12	5	fluindione		0	#FFFFFF
J01MA13	5	trovafloxacin		0	#FFFFFF
A10BH08	5	teneligliptin		0	#FFFFFF
L01XC07	5	bevacizumab		0	#FFFFFF
R03CC11	5	tulobuterol		0	#FFFFFF
A12CA02	5	sodium sulfate		0	#FFFFFF
N07XX11	5	pitolisant		0	#FFFFFF
A07DA05	5	loperamide oxide		0	#FFFFFF
M01CB04	5	aurothioglucose		0	#FFFFFF
L04AC04	5	rilonacept		0	#FFFFFF
V03AB27	5	4-dimethylaminophenol		0	#FFFFFF
D05AC51	5	dithranol, combinations		0	#FFFFFF
S01EC02	5	diclofenamide		0	#FFFFFF
C08CA02	5	felodipine		0	#FFFFFF
L01XK01	5	olaparib		0	#FFFFFF
B01AF03	5	edoxaban		0	#FFFFFF
L01XC11	5	ipilimumab		0	#FFFFFF
L01XC31	5	avelumab		0	#FFFFFF
M09AX11	5	palovarotene		0	#FFFFFF
J01CA09	5	azlocillin		0	#FFFFFF
N02BG02	5	rimazolium		0	#FFFFFF
N05AB06	5	trifluoperazine		0	#FFFFFF
N03AB04	5	mephenytoin		0	#FFFFFF
A10BB12	5	glimepiride		0	#FFFFFF
H02AA01	5	aldosterone		0	#FFFFFF
D04AA04	5	tripelennamine		0	#FFFFFF
N02BA02	5	aloxiprin		0	#FFFFFF
M05BA02	5	clodronic acid		0	#FFFFFF
V04CK01	5	secretin		0	#FFFFFF
D10AX03	5	azelaic acid		0	#FFFFFF
R06AX58	5	pyrrobutamine, combinations		0	#FFFFFF
L01XH03	5	panobinostat		0	#FFFFFF
P02CA04	5	ciclobendazole		0	#FFFFFF
L01EX04	5	vandetanib		0	#FFFFFF
P01AC03	5	etofamide		0	#FFFFFF
J01GA01	5	streptomycin		0	#FFFFFF
D11AX18	5	diclofenac		0	#FFFFFF
N02BE51	5	paracetamol, combinations excl. psycholeptics		0	#FFFFFF
D11AC06	5	povidone-iodine		0	#FFFFFF
D08AC03	5	propamidine		0	#FFFFFF
A02BX77	5	gefarnate, combinations with psycholeptics		0	#FFFFFF
G01AA09	5	mepartricin		0	#FFFFFF
N03AX03	5	sultiame		0	#FFFFFF
R01AC08	5	olopatadine		0	#FFFFFF
N03AF02	5	oxcarbazepine		0	#FFFFFF
A03AC05	5	tiropramide		0	#FFFFFF
R06AC03	5	chloropyramine		0	#FFFFFF
L03AB11	5	peginterferon alfa-2a		0	#FFFFFF
G03CA09	5	promestriene		0	#FFFFFF
N04AC01	5	benzatropine		0	#FFFFFF
C01DX16	5	nicorandil		0	#FFFFFF
N05CF01	5	zopiclone		0	#FFFFFF
C05CX02	5	naftazone		0	#FFFFFF
C01CA12	5	dimetofrine		0	#FFFFFF
R03CC14	5	reproterol		0	#FFFFFF
B06AA10	5	desoxyribonuclease		0	#FFFFFF
A04AA03	5	tropisetron		0	#FFFFFF
C01BD06	5	tedisamil		0	#FFFFFF
N05AD03	5	melperone		0	#FFFFFF
H01AA02	5	tetracosactide		0	#FFFFFF
N04BX01	5	tolcapone		0	#FFFFFF
R03DA01	5	diprophylline		0	#FFFFFF
L04AB05	5	certolizumab pegol		0	#FFFFFF
H01CB03	5	lanreotide		0	#FFFFFF
G01AX12	5	ciclopirox		0	#FFFFFF
A16AA07	5	metreleptin		0	#FFFFFF
N06AA17	5	amoxapine		0	#FFFFFF
J01BA01	5	chloramphenicol		0	#FFFFFF
C01BA02	5	procainamide		0	#FFFFFF
N06DA04	5	galantamine		0	#FFFFFF
G03DC03	5	lynestrenol		0	#FFFFFF
A02AA02	5	magnesium oxide		0	#FFFFFF
N07CA02	5	cinnarizine		0	#FFFFFF
N01AB07	5	desflurane		0	#FFFFFF
P03BA04	5	tetramethrin		0	#FFFFFF
M05BX04	5	denosumab		0	#FFFFFF
N06AF02	5	nialamide		0	#FFFFFF
N02CA51	5	dihydroergotamine, combinations		0	#FFFFFF
N04BD03	5	safinamide		0	#FFFFFF
L04AA39	5	emapalumab		0	#FFFFFF
N02AA11	5	oxymorphone		0	#FFFFFF
A10BA02	5	metformin		0	#FFFFFF
J04AK05	5	bedaquiline		0	#FFFFFF
J05AX26	5	amenamevir		0	#FFFFFF
L04AA44	5	upadacitinib		0	#FFFFFF
P03AA05	5	thiram		0	#FFFFFF
L01AC02	5	triaziquone		0	#FFFFFF
S01AE04	5	lomefloxacin		0	#FFFFFF
N05BA13	5	halazepam		0	#FFFFFF
G01AF08	5	tioconazole		0	#FFFFFF
A04AA01	5	ondansetron		0	#FFFFFF
A16AX04	5	nitisinone		0	#FFFFFF
A10AB01	5	insulin (human)		0	#FFFFFF
M09AX08	5	golodirsen		0	#FFFFFF
A06AD02	5	magnesium oxide		0	#FFFFFF
G02CX05	5	bremelanotide		0	#FFFFFF
J01AA01	5	demeclocycline		0	#FFFFFF
G03CC02	5	dienestrol		0	#FFFFFF
A02AB03	5	aluminium phosphate		0	#FFFFFF
C05BB01	5	monoethanolamine oleate		0	#FFFFFF
R01BA01	5	phenylpropanolamine		0	#FFFFFF
P02CF01	5	ivermectin		0	#FFFFFF
A01AB12	5	hexetidine		0	#FFFFFF
H03BA03	5	benzylthiouracil		0	#FFFFFF
C08CA04	5	nicardipine		0	#FFFFFF
A06AX06	5	tegaserod		0	#FFFFFF
P01AB02	5	tinidazole		0	#FFFFFF
N06DX01	5	memantine		0	#FFFFFF
J01GB08	5	sisomicin		0	#FFFFFF
J05AP08	5	sofosbuvir		0	#FFFFFF
J01XX03	5	clofoctol		0	#FFFFFF
R01AA07	5	xylometazoline		0	#FFFFFF
D06BA03	5	mafenide		0	#FFFFFF
N07XX01	5	tirilazad		0	#FFFFFF
M01AE18	5	naproxcinod		0	#FFFFFF
L01XX71	5	tisagenlecleucel		0	#FFFFFF
M02AA25	5	aceclofenac		0	#FFFFFF
B02BC06	5	thrombin		0	#FFFFFF
L01XK02	5	niraparib		0	#FFFFFF
R03DC02	5	pranlukast		0	#FFFFFF
C01BA05	5	ajmaline		0	#FFFFFF
C01CX09	5	angiotensin II		0	#FFFFFF
C09AA08	5	cilazapril		0	#FFFFFF
N01BX03	5	phenol		0	#FFFFFF
S03BA02	5	prednisolone		0	#FFFFFF
G04BX15	5	pentosan polysulfate sodium		0	#FFFFFF
M02AA28	5	piketoprofen		0	#FFFFFF
S01LA06	5	brolucizumab		0	#FFFFFF
B01AC15	5	aloxiprin		0	#FFFFFF
L01EG01	5	temsirolimus		0	#FFFFFF
A07AA08	5	kanamycin		0	#FFFFFF
A01AB10	5	natamycin		0	#FFFFFF
D08AJ01	5	benzalkonium		0	#FFFFFF
R02AX03	5	benzydamine		0	#FFFFFF
B05CX03	5	glycine		0	#FFFFFF
G04BD05	5	terodiline		0	#FFFFFF
C03BA03	5	clopamide		0	#FFFFFF
S01ED06	5	befunolol		0	#FFFFFF
L01DB07	5	mitoxantrone		0	#FFFFFF
A10BF02	5	miglitol		0	#FFFFFF
B05XA11	5	magnesium chloride		0	#FFFFFF
P01BA03	5	primaquine		0	#FFFFFF
G02CB02	5	lisuride		0	#FFFFFF
D05AX52	5	calcipotriol, combinations		0	#FFFFFF
C03XA02	5	conivaptan		0	#FFFFFF
B01AA10	5	diphenadione		0	#FFFFFF
D06BX03	5	tirbanibulin		0	#FFFFFF
G04BD11	5	fesoterodine		0	#FFFFFF
C01BC03	5	propafenone		0	#FFFFFF
G01AC03	5	chlorquinaldol		0	#FFFFFF
P01CD02	5	acetarsol		0	#FFFFFF
L01XF01	5	tretinoin		0	#FFFFFF
M01AC02	5	tenoxicam		0	#FFFFFF
L01CD04	5	cabazitaxel		0	#FFFFFF
M01AE07	5	suprofen		0	#FFFFFF
D08AK30	5	mercuric iodide		0	#FFFFFF
G01AF06	5	ornidazole		0	#FFFFFF
A07AA11	5	rifaximin		0	#FFFFFF
A06AC07	5	triticum (wheat fibre)		0	#FFFFFF
M01AH06	5	lumiracoxib		0	#FFFFFF
J01ED04	5	sulfametoxydiazine		0	#FFFFFF
C01EB07	5	fructose 1,6-diphosphate		0	#FFFFFF
D07AC12	5	halometasone		0	#FFFFFF
C01DX07	5	etafenone		0	#FFFFFF
B05CA01	5	cetylpyridinium		0	#FFFFFF
A02BA06	5	roxatidine		0	#FFFFFF
G01AA08	5	carfecillin		0	#FFFFFF
D01AE22	5	naftifine		0	#FFFFFF
D09AA09	5	povidone-iodine		0	#FFFFFF
C05AA10	5	fluocinolone acetonide		0	#FFFFFF
R03CB03	5	orciprenaline		0	#FFFFFF
S01HA01	5	cocaine		0	#FFFFFF
R06AX09	5	azatadine		0	#FFFFFF
B02BX04	5	romiplostim		0	#FFFFFF
J01CG01	5	sulbactam		0	#FFFFFF
A08AA08	5	clobenzorex		0	#FFFFFF
C08CA16	5	clevidipine		0	#FFFFFF
A03BB03	5	methylscopolamine		0	#FFFFFF
L01EX03	5	pazopanib		0	#FFFFFF
V03AF08	5	palifermin		0	#FFFFFF
C01BB02	5	mexiletine		0	#FFFFFF
N06AA21	5	maprotiline		0	#FFFFFF
A03AA09	5	difemerine		0	#FFFFFF
R03AC19	5	olodaterol		0	#FFFFFF
V08CA08	5	gadobenic acid		0	#FFFFFF
G01AA11	5	pentamycin		0	#FFFFFF
C02AC01	5	clonidine		0	#FFFFFF
D06AA02	5	chlortetracycline		0	#FFFFFF
N02CA07	5	lisuride		0	#FFFFFF
A09AA02	5	multienzymes (lipase, protease etc.)		0	#FFFFFF
M03BB52	5	chlormezanone, combinations excl. psycholeptics		0	#FFFFFF
S01XA06	5	ethylmorphine		0	#FFFFFF
G02AD05	5	sulprostone		0	#FFFFFF
N05CD06	5	lormetazepam		0	#FFFFFF
A08AA05	5	mazindol		0	#FFFFFF
L02BB04	5	enzalutamide		0	#FFFFFF
S01AD08	5	fomivirsen		0	#FFFFFF
N04BX03	5	budipine		0	#FFFFFF
G03AC08	5	etonogestrel		0	#FFFFFF
J01XX07	5	nitroxoline		0	#FFFFFF
J01AA04	5	lymecycline		0	#FFFFFF
J01DH05	5	biapenem		0	#FFFFFF
M01AA01	5	phenylbutazone		0	#FFFFFF
S01BA11	5	desonide		0	#FFFFFF
S01FB03	5	ibopamine		0	#FFFFFF
B03XA03	5	methoxy polyethylene glycol-epoetin beta		0	#FFFFFF
B05CX01	5	glucose		0	#FFFFFF
C04AX30	5	azapetine		0	#FFFFFF
C10AA05	5	atorvastatin		0	#FFFFFF
N06BA04	5	methylphenidate		0	#FFFFFF
L03AX18	5	cridanimod		0	#FFFFFF
A07EA03	5	prednisone		0	#FFFFFF
N06AX21	5	duloxetine		0	#FFFFFF
L01CD01	5	paclitaxel		0	#FFFFFF
B02AB01	5	aprotinin		0	#FFFFFF
R01AB08	5	tuaminoheptane		0	#FFFFFF
L01XX16	5	mitoguazone		0	#FFFFFF
L01EX20	5	pemigatinib		0	#FFFFFF
P03BX02	5	dimethylphthalate		0	#FFFFFF
S02AA09	5	chlorhexidine		0	#FFFFFF
R05CB06	5	ambroxol		0	#FFFFFF
N06AX15	5	pivagabine		0	#FFFFFF
P02CA51	5	mebendazole, combinations		0	#FFFFFF
C10AX03	5	tiadenol		0	#FFFFFF
G03BA03	5	testosterone		0	#FFFFFF
N02AX02	5	tramadol		0	#FFFFFF
C01BG07	5	cibenzoline		0	#FFFFFF
J01EB02	5	sulfamethizole		0	#FFFFFF
V08AA01	5	diatrizoic acid		0	#FFFFFF
G03DA03	5	hydroxyprogesterone		0	#FFFFFF
J01XA05	5	oritavancin		0	#FFFFFF
C05AD02	5	tetracaine		0	#FFFFFF
A06AD01	5	magnesium carbonate		0	#FFFFFF
C03BX03	5	cicletanine		0	#FFFFFF
N07AX01	5	pilocarpine		0	#FFFFFF
N06BX16	5	pramiracetam		0	#FFFFFF
A06AX03	5	lubiprostone		0	#FFFFFF
N07CA04	5	acetylleucine		0	#FFFFFF
R01AX08	5	framycetin		0	#FFFFFF
A02BC08	5	vonoprazan		0	#FFFFFF
M09AX07	5	nusinersen		0	#FFFFFF
S01AA23	5	netilmicin		0	#FFFFFF
S01FA06	5	tropicamide		0	#FFFFFF
J01MA05	5	temafloxacin		0	#FFFFFF
V04CX01	5	indocyanine green		0	#FFFFFF
C09AA09	5	fosinopril		0	#FFFFFF
N07BA03	5	varenicline		0	#FFFFFF
A16AX13	5	uridine triacetate		0	#FFFFFF
A07EA02	5	hydrocortisone		0	#FFFFFF
V06DC01	5	glucose		0	#FFFFFF
A07BA01	5	medicinal charcoal		0	#FFFFFF
G03CA57	5	conjugated estrogens		0	#FFFFFF
N01BB05	5	butanilicaine		0	#FFFFFF
R02AB01	5	neomycin		0	#FFFFFF
J01DD03	5	cefsulodin		0	#FFFFFF
J07AJ02	5	pertussis, purified antigen		0	#FFFFFF
J01DD07	5	ceftizoxime		0	#FFFFFF
J01FG02	5	quinupristin/dalfopristin		0	#FFFFFF
N06BX17	5	adrafinil		0	#FFFFFF
L04AA43	5	ravulizumab		0	#FFFFFF
P02CA05	5	flubendazole		0	#FFFFFF
C02CA04	5	doxazosin		0	#FFFFFF
L01XJ03	5	glasdegib		0	#FFFFFF
P01CA03	5	fexinidazole		0	#FFFFFF
N06BX22	5	phenibut		0	#FFFFFF
A06AX04	5	linaclotide		0	#FFFFFF
R06AX17	5	ketotifen		0	#FFFFFF
C01BA08	5	prajmaline		0	#FFFFFF
M03AC01	5	pancuronium		0	#FFFFFF
V04CG02	5	betazole		0	#FFFFFF
N01BB02	5	lidocaine		0	#FFFFFF
J01DC11	5	ceforanide		0	#FFFFFF
L04AC05	5	ustekinumab		0	#FFFFFF
J01DD15	5	cefdinir		0	#FFFFFF
C05AD03	5	benzocaine		0	#FFFFFF
M01AB09	5	lonazolac		0	#FFFFFF
G03CX01	5	tibolone		0	#FFFFFF
J01DI04	5	cefiderocol		0	#FFFFFF
B05XA14	5	sodium glycerophosphate		0	#FFFFFF
A10BG04	5	lobeglitazone		0	#FFFFFF
G04CB01	5	finasteride		0	#FFFFFF
A03AX58	5	alverine, combinations		0	#FFFFFF
G04CA01	5	alfuzosin		0	#FFFFFF
C02CC01	5	betanidine		0	#FFFFFF
R03BA06	5	triamcinolone		0	#FFFFFF
P03AX01	5	benzyl benzoate		0	#FFFFFF
S02DA01	5	lidocaine		0	#FFFFFF
A10BH06	5	gemigliptin		0	#FFFFFF
A03AB08	5	tridihexethyl		0	#FFFFFF
M02AA16	5	feprazone		0	#FFFFFF
C01DA02	5	glyceryl trinitrate		0	#FFFFFF
S01AX06	5	resorcinol		0	#FFFFFF
D01AE24	5	tavaborole		0	#FFFFFF
N03AD51	5	ethosuximide, combinations		0	#FFFFFF
R01AA11	5	tuaminoheptane		0	#FFFFFF
M05BA04	5	alendronic acid		0	#FFFFFF
C10AC04	5	colesevelam		0	#FFFFFF
D01AA06	5	mepartricin		0	#FFFFFF
A04AA55	5	palonosetron, combinations		0	#FFFFFF
A10AB04	5	insulin lispro		0	#FFFFFF
P01AX08	5	tenonitrozole		0	#FFFFFF
J01MA23	5	delafloxacin		0	#FFFFFF
J01MA14	5	moxifloxacin		0	#FFFFFF
L01XK04	5	talazoparib		0	#FFFFFF
V08AB08	5	iopentol		0	#FFFFFF
A16AX15	5	telotristat		0	#FFFFFF
A06AB52	5	bisacodyl, combinations		0	#FFFFFF
B05XA06	5	potassium phosphate, incl. combinations with other potassium salts		0	#FFFFFF
N05CF04	5	eszopiclone		0	#FFFFFF
N05AB05	5	thiopropazate		0	#FFFFFF
N06AX11	5	mirtazapine		0	#FFFFFF
N06BA01	5	amfetamine		0	#FFFFFF
J05AF06	5	abacavir		0	#FFFFFF
N02BG06	5	nefopam		0	#FFFFFF
G04BE04	5	yohimbine		0	#FFFFFF
A07DA04	5	difenoxin		0	#FFFFFF
D08AE05	5	chloroxylenol		0	#FFFFFF
S01FB01	5	phenylephrine		0	#FFFFFF
L01XC08	5	panitumumab		0	#FFFFFF
R06AX22	5	ebastine		0	#FFFFFF
C02CA02	5	indoramin		0	#FFFFFF
M09AX04	5	drisapersen		0	#FFFFFF
M01CB01	5	sodium aurothiomalate		0	#FFFFFF
C08CA55	5	nifedipine, combinations		0	#FFFFFF
N02BG07	5	flupirtine		0	#FFFFFF
V08CA03	5	gadodiamide		0	#FFFFFF
D08AF01	5	nitrofural		0	#FFFFFF
C09CA03	5	valsartan		0	#FFFFFF
P02BA02	5	oxamniquine		0	#FFFFFF
C01DX14	5	cinepazet		0	#FFFFFF
L04AA46	5	itacitinib		0	#FFFFFF
L01AX01	5	mitobronitol		0	#FFFFFF
C10AA06	5	cerivastatin		0	#FFFFFF
N04BX04	5	opicapone		0	#FFFFFF
D11AH02	5	pimecrolimus		0	#FFFFFF
D08AH30	5	clioquinol		0	#FFFFFF
B01AC26	5	vorapaxar		0	#FFFFFF
N03AD02	5	phensuximide		0	#FFFFFF
B03AD05	5	ferrous gluconate		0	#FFFFFF
G02AD01	5	dinoprost		0	#FFFFFF
R03DA11	5	doxofylline		0	#FFFFFF
D01AE18	5	tolnaftate		0	#FFFFFF
J05AE05	5	amprenavir		0	#FFFFFF
L01CA01	5	vinblastine		0	#FFFFFF
A07AB04	5	succinylsulfathiazole		0	#FFFFFF
R07AB01	5	doxapram		0	#FFFFFF
D06AX01	5	fusidic acid		0	#FFFFFF
C09AA12	5	delapril		0	#FFFFFF
M02AA23	5	indometacin		0	#FFFFFF
L01XC38	5	isatuximab		0	#FFFFFF
S01HA03	5	tetracaine		0	#FFFFFF
H05BX02	5	paricalcitol		0	#FFFFFF
L01EB05	5	rociletinib		0	#FFFFFF
L01XX11	5	estramustine		0	#FFFFFF
C05AX05	5	tribenoside		0	#FFFFFF
G03CC06	5	estriol		0	#FFFFFF
G04BD04	5	oxybutynin		0	#FFFFFF
M01AX23	5	tenidap		0	#FFFFFF
A16AX11	5	sodium benzoate		0	#FFFFFF
G03GA08	5	choriogonadotropin alfa		0	#FFFFFF
G04BE10	5	avanafil		0	#FFFFFF
D07AA03	5	prednisolone		0	#FFFFFF
B05AA01	5	albumin		0	#FFFFFF
C09CA09	5	azilsartan medoxomil		0	#FFFFFF
M02AB02	5	zucapsaicin		0	#FFFFFF
R03CC04	5	fenoterol		0	#FFFFFF
D01AE21	5	flucytosine		0	#FFFFFF
G02CA01	5	ritodrine		0	#FFFFFF
N05BA06	5	lorazepam		0	#FFFFFF
J01ED07	5	sulfamerazine		0	#FFFFFF
A10AC03	5	insulin (pork)		0	#FFFFFF
B03AA03	5	ferrous gluconate		0	#FFFFFF
C01EB03	5	indometacin		0	#FFFFFF
B03BB01	5	folic acid		0	#FFFFFF
C09AA07	5	benazepril		0	#FFFFFF
D02AE01	5	carbamide		0	#FFFFFF
H01CB04	5	vapreotide		0	#FFFFFF
J05AG03	5	efavirenz		0	#FFFFFF
G03CA07	5	estrone		0	#FFFFFF
L01CC01	5	demecolcine		0	#FFFFFF
G02CX01	5	atosiban		0	#FFFFFF
J05AE09	5	tipranavir		0	#FFFFFF
L02AB02	5	medroxyprogesterone		0	#FFFFFF
N03AX18	5	lacosamide		0	#FFFFFF
A07AA10	5	colistin		0	#FFFFFF
R03DA57	5	theobromine, combinations		0	#FFFFFF
S01AA09	5	tetracycline		0	#FFFFFF
A11DA02	5	sulbutiamine		0	#FFFFFF
B05XA08	5	sodium acetate		0	#FFFFFF
N03AB52	5	phenytoin, combinations		0	#FFFFFF
L02AA02	5	polyestradiol phosphate		0	#FFFFFF
B03XA04	5	peginesatide		0	#FFFFFF
L04AA10	5	sirolimus		0	#FFFFFF
A11HA01	5	nicotinamide		0	#FFFFFF
J01DC13	5	cefbuperazone		0	#FFFFFF
C03CC02	5	tienilic acid		0	#FFFFFF
C09CA02	5	eprosartan		0	#FFFFFF
R05CA07	5	antimony pentasulfide		0	#FFFFFF
H01CC01	5	ganirelix		0	#FFFFFF
N03AX22	5	perampanel		0	#FFFFFF
S01LA05	5	aflibercept		0	#FFFFFF
L01XH01	5	vorinostat		0	#FFFFFF
N02AF01	5	butorphanol		0	#FFFFFF
N05AD09	5	fluanisone		0	#FFFFFF
A05AB01	5	nicotinyl methylamide		0	#FFFFFF
D11AC01	5	cetrimide		0	#FFFFFF
D06BB01	5	idoxuridine		0	#FFFFFF
N05AD01	5	haloperidol		0	#FFFFFF
N02CX01	5	pizotifen		0	#FFFFFF
C02AA52	5	reserpine, combinations		0	#FFFFFF
S01AE07	5	moxifloxacin		0	#FFFFFF
L01XA02	5	carboplatin		0	#FFFFFF
B02BX02	5	carbazochrome		0	#FFFFFF
J05AB01	5	aciclovir		0	#FFFFFF
N02CC01	5	sumatriptan		0	#FFFFFF
N05CD15	5	nimetazepam		0	#FFFFFF
G03CB04	5	moxestrol		0	#FFFFFF
V03AB18	5	potassium permanganate		0	#FFFFFF
C02AA02	5	reserpine		0	#FFFFFF
B02AA02	5	tranexamic acid		0	#FFFFFF
N07BA01	5	nicotine		0	#FFFFFF
J01AA05	5	metacycline		0	#FFFFFF
G04BX06	5	phenazopyridine		0	#FFFFFF
J01MA10	5	rufloxacin		0	#FFFFFF
J05AX06	5	pleconaril		0	#FFFFFF
C03AA04	5	chlorothiazide		0	#FFFFFF
B01AX05	5	fondaparinux		0	#FFFFFF
R03CC53	5	terbutaline, combinations		0	#FFFFFF
N02AC04	5	dextropropoxyphene		0	#FFFFFF
L01XX08	5	pentostatin		0	#FFFFFF
C10AX13	5	evolocumab		0	#FFFFFF
N01BA52	5	procaine, combinations		0	#FFFFFF
S01BC04	5	flurbiprofen		0	#FFFFFF
N05CF02	5	zolpidem		0	#FFFFFF
C01BA04	5	sparteine		0	#FFFFFF
B05CA07	5	noxytiolin		0	#FFFFFF
C08CA05	5	nifedipine		0	#FFFFFF
L04AA02	5	muromonab-CD3		0	#FFFFFF
R03DA51	5	diprophylline, combinations		0	#FFFFFF
J01XE02	5	nifurtoinol		0	#FFFFFF
V04CX08	5	carbon monoxide		0	#FFFFFF
D10AD51	5	tretinoin, combinations		0	#FFFFFF
D11AH06	5	crisaborole		0	#FFFFFF
A01AB13	5	tetracycline		0	#FFFFFF
P03BA02	5	cypermethrin		0	#FFFFFF
R06AD52	5	promethazine, combinations		0	#FFFFFF
N05CC04	5	dichloralphenazone		0	#FFFFFF
L01DB05	5	zorubicin		0	#FFFFFF
R06AA07	5	diphenylpyraline		0	#FFFFFF
R03AC11	5	tulobuterol		0	#FFFFFF
R06AX05	5	antazoline		0	#FFFFFF
